cluster_000_scaled,cluster_001_scaled,cluster_002_scaled,cluster_003_scaled,cluster_004_scaled,cluster_005_scaled,cluster_006_scaled,cluster_007_scaled,cluster_008_scaled,cluster_009_scaled,cluster_010_scaled,cluster_011_scaled,cluster_012_scaled,cluster_013_scaled,cluster_014_scaled,cluster_015_scaled,cluster_016_scaled,cluster_017_scaled,cluster_018_scaled,cluster_019_scaled,cluster_020_scaled,cluster_021_scaled,cluster_022_scaled,cluster_023_scaled,cluster_024_scaled,cluster_025_scaled,cluster_026_scaled,cluster_027_scaled,cluster_028_scaled,cluster_029_scaled,cluster_030_scaled,cluster_031_scaled,cluster_032_scaled,cluster_033_scaled,cluster_034_scaled,cluster_035_scaled,cluster_036_scaled,cluster_037_scaled,cluster_038_scaled,cluster_039_scaled,cluster_040_scaled,cluster_041_scaled,cluster_042_scaled,cluster_043_scaled,cluster_044_scaled,cluster_045_scaled,cluster_046_scaled,cluster_047_scaled,cluster_048_scaled,cluster_049_scaled,cluster_050_scaled,cluster_051_scaled,cluster_052_scaled,cluster_053_scaled,cluster_054_scaled,cluster_055_scaled,cluster_056_scaled,cluster_057_scaled,cluster_058_scaled,cluster_059_scaled,cluster_060_scaled,cluster_061_scaled,cluster_062_scaled,cluster_063_scaled,cluster_064_scaled,cluster_065_scaled,cluster_066_scaled,cluster_067_scaled,cluster_068_scaled,cluster_069_scaled,cluster_070_scaled,cluster_071_scaled,cluster_072_scaled,cluster_073_scaled,cluster_074_scaled,cluster_075_scaled,cluster_076_scaled,cluster_077_scaled,cluster_078_scaled,cluster_079_scaled,cluster_080_scaled,cluster_081_scaled,cluster_082_scaled,cluster_083_scaled,cluster_084_scaled,cluster_085_scaled,cluster_086_scaled,cluster_087_scaled,cluster_088_scaled,cluster_089_scaled,cluster_090_scaled,cluster_091_scaled,cluster_092_scaled,cluster_093_scaled,cluster_094_scaled,cluster_095_scaled,cluster_096_scaled,cluster_097_scaled,cluster_098_scaled,cluster_099_scaled,total_cluster_activity,num_active_clusters,cluster_diversity
-0.4785431477103875,-0.5971402200524224,-0.3802196641718477,0.3473483534953305,0.2483278779602864,-0.4692411071977153,1.6539626527318672,-0.7006962157275355,-0.4355715279211805,-0.5693839920241122,-0.2692433160728916,-0.944543036101482,-0.768455335766487,0.3950962970300593,-0.3676420498726995,-1.0270216125052387,-0.648947539127763,-0.3971445712431762,-0.126688298499893,-0.2321559150436964,-0.405875855315028,0.3566978749376267,-0.6778384453525699,-0.3975199587453283,1.4985384984579209,-0.3019327017297751,-0.4078455979704224,-0.2664330611869648,-1.5002255392180337,-0.3219749582748718,-0.7346188096790034,0.6401147636669389,-0.72065930579633,-0.2079127070081235,-0.5283228229142912,0.5364745654662642,0.0769154031141817,-0.3908794060932947,1.367913548896016,-0.4768513576888184,1.3502564513283877,-0.2022902401043069,0.8611864159362996,-0.5622660745288054,-0.3116861602433975,0.485079204083007,-0.2456139585121514,-0.3763321466908623,1.5514271406767643,2.4121385597860256,2.459214074430904,6.276995450750934,-0.1983187630793197,-0.3711458450657559,0.2696166784647711,-0.4568360470799292,1.610933823368358,-0.2867809841019967,-0.2235489278476375,-0.6947803636842645,-0.5702500874666087,0.1335979882708988,-0.2723635882137934,-0.723375246613672,-0.5298701651384146,-0.7848684621689163,1.0611907045527091,1.3497129505765098,-0.5330525949742441,-0.5101520705461275,-0.8396898924604601,-0.2334051090781887,1.453776725593989,-0.0812043411522049,-0.2049297647689957,1.5463088971157193,-0.4468116959570092,-0.0758544281044325,-0.7265920508134374,-0.4085236313580802,-0.4664159349375772,-1.0093916487569927,-0.315564884662954,0.8557167411573241,-0.2094970725538733,0.8605721651467672,0.0707261322960209,1.5107300854435006,0.0795925081798612,-0.4745772068160061,-0.5185169126972682,0.6228490635708127,-0.5013629521825562,-0.1726169233551518,0.0595497768328819,-0.6755770141373744,-0.5283292040100749,-0.5519520794912071,3.109864621813164,-0.1556867111660302,0.999999999999996,33,3.8331952125648834
-0.1892234496223976,-0.5106106383019785,-0.6796211439780516,0.7128917740044199,-0.2791930550574936,-1.1096095689731733,-0.7755619262425387,0.0414078070050703,-0.4355715279211805,0.2401603153615954,-0.3541421764270582,-0.1454767073348625,-0.985844175934573,-0.6629815606262502,0.0804067052582393,0.1563858451503796,0.5810484788534307,0.2788793040154044,-0.126688298499893,0.0787285481896467,0.2988053351594893,-0.0623009913240661,-0.6479291148081536,0.4865631562241654,-0.3542380547895045,0.0431605974123768,4.048140334890094,0.0534740211077091,2.914138283030858,0.1680178963201886,1.841654324884551,-0.315818074209068,-0.4675186942524972,-0.3089931678561286,1.0649737144424778,-0.5901440568152366,-0.4495647470413143,-0.1293051139559747,0.3460985474871369,-0.4768513576888184,-0.602615009142891,0.8888114318337457,0.2125233518182546,-0.5622660745288054,-0.3116861602433975,0.8454711284411227,-0.774799181300545,-0.149492418079562,-0.1754138320559063,-0.1578493195853404,-0.5247416933152569,-0.6778757743317358,-0.1983187630793197,0.0070188049786795,-0.4850730565343867,-0.4568360470799292,-0.2308146093072071,-0.707973494085946,-0.1680715530225988,-0.6947803636842645,0.7150164857655485,-0.633647711287161,-0.5225274392732305,1.391807490509812,-0.5298701651384146,-0.0678730217114536,-0.3956433961197209,0.7467887493589817,-0.5330525949742441,-0.6279385474963345,-0.3373484167589683,-0.3076388535205034,-0.3725689638441913,-0.3403212056717329,-0.5207910100482009,-0.1742586882409809,1.3245672995739892,-0.5527071532921743,-0.7265920508134374,0.4064126724453079,-0.4664159349375772,1.0712668314935525,-0.5845084318449404,-0.5689674344523407,0.1721591299779108,-0.991824783068644,-0.1545948492058711,0.1129470872919159,0.1352152579598235,-0.4745772068160061,-0.5185169126972682,-0.4522615850463307,0.1014782473234997,-0.925567068235324,-0.4439730211727693,-0.0566258864710655,1.089791951225224,0.7419990063222437,0.2373051557501715,-0.1556867111660302,0.999999999999995,31,3.2941502995689964
-0.1233758533578236,-0.335976641276493,-0.6796211439780516,-0.8480321644502725,-0.5667274019858716,-0.5134646595268577,-0.5485420288535745,1.310541318466869,0.2828575839466058,-0.7840567418213905,-0.3937676841454077,0.955709586621681,-1.0020149744825084,-0.0602098683823072,1.4956721190496818,0.5187004666971986,-0.8577080257508284,-0.8088145796908969,2.2308026465998863,-0.3007144039541145,-0.4588780525984084,0.7424569988792734,-0.8508543713365515,-0.0198236986508421,-0.4615601016358946,-0.3889919582182508,-0.2486361511702876,-0.3404202520645476,-1.036150560781088,-0.1965577838443163,-0.202461948613246,-0.8540825605394557,0.935636279237144,-0.1922880220011088,0.2665093277053272,-1.0255843060664274,1.2591318640785127,-0.0052979681476109,0.1714182523471777,-0.4768513576888184,-0.4951445061949449,-0.966503152028524,0.8009314792990273,-0.2687845545828752,-0.3116861602433975,-0.1908099912026381,0.2459807133211987,-0.0038494795652643,0.4031690217782868,0.4748087790106193,-0.8724683900509057,-0.7052378563373074,-0.1983187630793197,-0.0186540107032172,-0.0574569155685898,-0.4568360470799292,0.5052557542629733,-0.161735588721707,-0.3637015514070701,0.7868537664057569,1.16564031265586,-0.5694390985970497,-0.3496813778475474,2.4929278230630443,-0.5298701651384146,-0.7848684621689163,0.2557295431232371,-1.2097885297152848,-0.5330525949742441,1.9598417894292088,0.5208597985347718,1.5465534986159544,-0.3725689638441913,-0.1732124268779854,-0.07271561653444,-0.1742586882409809,1.832371219358105,0.2997957402988623,-0.7265920508134374,-0.2624000531911999,-0.069962542495618,-0.6463873812380501,-0.0331581324968857,-0.5689674344523407,0.0770737081162788,0.0631943180365971,-0.4282356367240992,-0.5646337242518648,-0.5219543016601276,1.929682063828777,-0.5185169126972682,-0.2625955940812189,0.8748907939766206,0.3415404612916279,-0.4439730211727693,-0.6755770141373744,0.3674626675281661,-0.5519520794912071,-0.4224533562015936,-0.1556867111660302,0.9999999999999972,28,3.48843593674336
-0.4785431477103875,-0.5516879459178232,0.804291160508836,-0.7213249008845432,-0.2832352436272489,-0.673773865180753,-0.6864144690486239,0.4018381004887579,-0.4355715279211805,0.015648588628737,-0.2606594012315065,0.6484491559311822,-0.4073644329214393,2.06517696642678,0.1596270845826068,-0.8702357779036765,2.390120343073481,3.023918553185676,-0.126688298499893,1.2249162676717946,-0.3587577681525156,0.3642815648247147,-0.8508543713365515,0.6848675136219783,-0.4432364627622226,-0.3047699879735084,2.143808508853424,-0.4527051093185692,0.0095650572968281,0.1142370858950061,-0.0702315517354412,0.415666951403478,-0.72065930579633,-0.4059444581458681,1.2631999843608204,3.637298633943196,-0.3879097314156314,-0.7951835458333738,0.5886672430377414,-0.0537023983994598,0.2539934614963057,-0.1919845745326868,-0.3336945220675181,-0.5622660745288054,-0.1667134343763277,-0.8011099391351274,-0.5088186912457427,-0.3763321466908623,1.4782032367615618,-0.1163171704709975,-0.4607056041015974,-0.875908842847084,-0.1983187630793197,-0.3711458450657559,-0.4850730565343867,8.299941994536958,-0.3465321958717904,-0.707973494085946,-0.314610126171446,1.0736063731570271,-0.258194098507185,-0.4990479640165855,-0.5225274392732305,-0.3426819196392115,-0.0671428423004959,0.1447791692903528,-0.3956433961197209,0.1638663013976115,-0.5330525949742441,-0.7252373497272483,-0.4469828532534166,-0.4246340720675178,-0.1733233730953823,0.2981725035510317,-0.7207735093200036,-0.1742586882409809,-0.4468116959570092,0.1412483640554953,-0.7265920508134374,-0.7215268483898253,-0.4664159349375772,-0.2431809068234672,0.0395494449213582,-0.5689674344523407,-0.3234596501126185,-0.0935847728550055,0.1876235246138909,0.2717469016034445,4.17440528529161,-0.4745772068160061,-0.5185169126972682,-0.1707056915619211,-0.5013629521825562,-0.5528883830803513,-0.123664821096908,-0.6755770141373744,1.0743518638661065,0.5745987070947883,0.5157716343561859,-0.1556867111660302,1.0009237525554608,30,3.33264698517336
1.306136787686353,-0.2258635302407789,1.465229112219954,0.0348637185326696,-0.5667274019858716,0.8032584868525808,0.0050530245875989,-0.7006962157275355,0.4201964544824198,-0.7840567418213905,-0.3251522160238168,1.626510082866573,-0.2529860783507605,-0.1358292547378543,0.3340515066122697,0.8884614346632731,-0.9192450291827564,2.1508558090219805,-0.126688298499893,0.8360805034656772,0.0371443118902199,-0.5091513543139502,-0.4823393398897526,-0.3975199587453283,-0.1921756191052428,-0.6991500280140386,-0.1415667241120628,2.053641730813549,-0.7552630738324094,-0.1485732371476627,-1.0090726506540704,2.206834382097372,-0.72065930579633,-0.2291618971101515,-0.5283228229142912,-1.0255843060664274,-0.5346221092668423,-0.1225203264404842,-0.6092460525492982,-0.4768513576888184,-0.8438423590242007,1.020923615823944,-0.8430975235843903,0.9922176301966072,-0.3116861602433975,-0.8011099391351274,-0.7288151813150541,0.251126371150925,1.0781437404206045,0.8218181586556651,0.1569385748223909,0.216686110013028,-0.1983187630793197,0.3895807183957255,0.4672735138216941,0.4860655077042649,-0.941627656480377,-0.1968895133243425,1.720270819023793,-0.4440784616722064,0.1503632382985144,2.5515923798615727,-0.3471642021957214,0.9706484575607054,-0.5298701651384146,-0.7848684621689163,0.5452286272312271,-0.3120547010955654,0.2973900784105169,0.0972387845987985,-0.8396898924604601,-0.2597151440578939,-0.3725689638441913,-0.3403212056717329,-0.8855804408208283,-0.1742586882409809,-0.4468116959570092,-0.5527071532921743,-0.0643879097402694,1.9930507526133423,-0.3252289297668138,-0.351968744544362,-0.5845084318449404,-0.5689674344523407,0.1809760856874891,-0.991824783068644,-0.4282356367240992,-1.5329302655142265,-0.5219543016601276,1.731709151626855,-0.2824354333557269,-0.4522615850463307,4.692682664353754,0.1708176915531382,-0.4439730211727693,-0.6755770141373744,-0.5283292040100749,-0.1450716160508706,-0.3369038258604291,-0.1556867111660302,1.0005477595242778,31,3.7319091294809934
-0.4785431477103875,-0.2126707641781622,-0.6796211439780516,-0.1650650057673885,-0.5667274019858716,0.5973608293854151,-0.7816571225293955,-0.0414123820069889,-0.4355715279211805,-0.6911473937248772,0.4455228560877898,-0.7688970626790314,-0.4453463372394545,-0.953009291103578,-0.9469041912046672,-1.0270216125052387,-0.6064050797984427,-0.075036358526439,-0.126688298499893,-0.9120275967386487,-0.1291010486324303,-0.8561083243273679,-0.5365848265469195,-0.2491281278562662,0.7206511354119998,0.4379342670947667,-0.4078455979704224,-0.6140036007202793,-0.8917621005933962,-0.8157041947719311,-0.687953253300396,-0.8079929428845972,0.8858985894139234,1.105734452279803,0.1450113402929888,-0.906408723081432,-0.2895387976806304,-0.298280716023784,1.6260881084235863,-0.0138244860057085,-0.5159021085689319,-0.2895052891111408,0.3241630684628456,-0.5622660745288054,-0.3116861602433975,-0.8011099391351274,-0.9262292502182936,3.419575678543828,0.0660827689987608,1.8754430866778384,-0.1600466800665049,-0.875908842847084,-0.1983187630793197,-0.3711458450657559,-0.4850730565343867,1.050007023036509,0.7579057535835877,-0.5165539067302525,0.2523065537388655,-0.6947803636842645,-0.5702500874666087,-0.7656266011699802,-0.5225274392732305,-0.2899843050371933,-0.5298701651384146,-0.7848684621689163,-0.3956433961197209,-0.8116722389917224,-0.119734019649302,-0.460879386339435,0.0754418957369622,-0.8058297606667378,-0.3725689638441913,-0.1435961168841809,0.0217026863293791,-0.1742586882409809,0.5170686884491076,-0.5527071532921743,-0.7265920508134374,0.0465400943282652,-0.1296148729843933,-0.1691605479421507,0.3287649510425465,0.451174411198639,0.0754912602849195,-0.1364365898560223,-0.4282356367240992,-1.0641099273373698,-0.5219543016601276,-0.4745772068160061,0.049267684049894,0.5878812061699998,0.3508133674392006,-0.3976055975991107,-0.4439730211727693,0.3466979052994517,-0.5283292040100749,-0.5519520794912071,0.8238369364417758,-0.1556867111660302,1.002439286867309,16,3.575965357565483
-0.1397677583845531,2.510572401606981,0.5184653554712296,1.4611530555753978,-0.5667274019858716,-0.4642168200165881,0.6489220080314321,-0.1919089134841833,-0.4355715279211805,1.7145270915040245,-0.1738692447482115,0.0379598083244368,-0.7167328178178392,-0.8804326579279904,-0.123300273637962,0.7890187700398551,-0.5994200558914985,-0.5888490259779804,-0.126688298499893,1.2252093912086284,0.2734971906428511,-0.6960807890308359,-0.0172095899121589,-0.1352308892352682,1.6223227785835015,0.873620328842198,-0.4078455979704224,-1.0675520757342496,-0.8671264472289772,1.1794908100774657,0.5967058690403797,-0.8163049705408667,3.409274753238326,0.1344634598417484,-0.5283228229142912,0.543368029153525,2.9609897940462067,-0.7951835458333738,-0.1870553491309815,-0.4768513576888184,-0.6306816188643739,-0.966503152028524,-0.4886104841076595,4.183278727631242,-0.1769730426684563,-0.8011099391351274,0.8172072368048623,3.3282281130330573,-0.8687394904612066,-0.7101509729908385,-0.8724683900509057,0.6289414290690789,-0.1983187630793197,-0.2478154049424278,0.0656344785363603,-0.4568360470799292,-0.6105753546029842,0.8214926409339571,-0.3637015514070701,-0.5086155849624406,-0.5702500874666087,0.9384738837419452,-0.3962562221841657,1.286235631614881,-0.5298701651384146,-0.7848684621689163,0.1366613714336682,-0.1241902737007008,0.3365888005071371,-0.5302853647000948,-0.3340795794813908,-0.8058297606667378,-0.3725689638441913,-0.0409362767594772,-0.116112125266463,-0.1742586882409809,-0.4468116959570092,0.9568202633849654,-0.7265920508134374,-0.3543078624036462,-0.4664159349375772,0.653636592895624,-0.5845084318449404,-0.5689674344523407,0.3290853165488509,0.8806452470317266,0.2424139672174392,-1.3515527179028055,-0.5219543016601276,-0.4745772068160061,1.369870042235373,-0.251644363644658,-0.0022199805537272,0.9326213479704007,3.532887215724301,0.3787310431019693,-0.5283292040100749,-0.5519520794912071,-0.1561357169414464,3.8672798406156472,0.999999999999999,35,2.704555251323073
-0.4785431477103875,-0.3184520439026999,-0.2614654637781193,-0.1852324329717303,-0.5667274019858716,-0.8436091777032895,-0.5069746037376832,-0.2986379249878506,-0.1845940447732935,-0.6259160691697456,-0.3450532091288699,-0.9107399790482557,-0.5033953886389965,-0.9304669145998204,-1.1526856608947595,-1.0270216125052387,-0.1905568543973379,-0.5285669208788168,-0.126688298499893,0.4896346371989205,0.0900248501843603,0.7003335915171631,-0.8508543713365515,-0.3975199587453283,-0.4628807891916476,0.1070338274509283,-0.4078455979704224,1.5619389915096002,-0.0486186904678893,4.097563261515609,-0.7747366522172829,0.190881735206028,-0.0174098835246712,-0.5788671379362416,-0.5283228229142912,2.1961479612313264,0.1662140680654336,-0.4842012902997868,-1.0294216467171209,-0.2083145181398105,-0.30835950251158,-0.966503152028524,-0.8430975235843903,-0.3527568387535499,-0.3116861602433975,0.2054155134550802,-0.9262292502182936,-0.3763321466908623,-0.4545064781933089,0.015112257013359,-0.0592093568392254,-0.1593883139520133,-0.1983187630793197,0.1320642118533848,1.535579381604586,2.9070289591771847,-0.941627656480377,-0.3751213210772812,0.4145771413528428,-0.6947803636842645,-0.5702500874666087,-0.2196002111757138,-0.5225274392732305,-0.723375246613672,-0.5298701651384146,-0.5217215471719003,-0.3956433961197209,-0.5516438298618445,-0.2057888186893104,-0.7004550324958928,0.5848318688514829,0.3538261484963443,-0.1969168781031988,0.4731327536254326,-0.1107680895250331,-0.1742586882409809,-0.4468116959570092,-0.0777656614719228,0.3526541348390004,0.7083212388312214,-0.4664159349375772,0.618012221835141,-0.2261171136980473,1.5252847902082234,-0.0799256491734746,-0.9609310411666644,-0.4282356367240992,-0.4280547698548228,-0.278390613522014,-0.4745772068160061,-0.1510852347524044,-0.4522615850463307,-0.2787299880555154,-0.925567068235324,-0.4439730211727693,-0.1314929988336806,-0.5283292040100749,-0.5519520794912071,-0.5465371829063707,6.271894244136394,0.999999999999998,30,3.5173506305725044
-0.1050298866867502,-0.7106292554353963,-0.6796211439780516,-0.9700990264431002,-0.5667274019858716,1.970064893521892,0.293907874349637,-0.7006962157275355,-0.4355715279211805,0.1626591329604698,-0.3937676841454077,0.7887997003909238,-0.2218294343822125,-0.0479536439895602,-0.0646774260611629,-1.0270216125052387,0.1831983348837438,3.8019059262124126,-0.126688298499893,-0.9120275967386487,-0.4270722970735676,1.3087968878732346,-0.8508543713365515,0.1887732554536269,0.5404659280656231,-0.2139040183111477,0.6794235224036519,-0.7889810354185636,-0.8475783072951829,2.5735467379365544,-0.5435290873959177,-1.0695607979738264,-0.2157747205654414,1.7377893666789148,-0.3839875199636584,0.5281589873663564,-0.6071640329829127,0.5818117811121506,-0.1715283361597356,-0.4768513576888184,-0.8438423590242007,-0.4368506388137133,-0.8430975235843903,-0.2755120500616919,1.321961720796038,0.7489836163398149,-0.9262292502182936,-0.3763321466908623,-0.8623177938530229,0.7210379149215984,-0.2149004429075173,-0.4030930476836309,0.0552023751209309,2.7856187350438315,0.2926711714896835,0.414753625409638,0.0367568924318968,0.8582823729805854,-0.3637015514070701,0.0910017172490481,0.4585554247718094,-0.7656266011699802,-0.3966569624858866,-0.723375246613672,-0.2438746430282331,-0.7848684621689163,0.020090753733017,-1.0168343819966257,-0.5330525949742441,0.0053715111860831,-0.8396898924604601,1.1257037005594663,-0.3725689638441913,-0.3403212056717329,-0.3647564003551754,-0.1742586882409809,0.0421927661643364,1.3404545979783562,-0.7265920508134374,2.561433260674548,-0.4664159349375772,0.342744954655126,0.2697260295370828,-0.5689674344523407,0.419152547941883,-0.917364854471226,-0.4282356367240992,-0.654194253250474,-0.5219543016601276,-0.4745772068160061,-0.0827718706913304,-0.4522615850463307,-0.2335850739705909,0.6882889555435355,2.929184130068712,-0.6755770141373744,-0.1096388985060434,0.168362134183211,-0.6426382893424317,-0.1556867111660302,1.0009616932404872,10,3.960888510790816
-0.4785431477103875,-0.9235731530473004,1.3732058339012183,-0.6449798836097864,0.6087368453016709,0.2215091148755709,5.42454287457954,0.6762146044725639,-0.4355715279211805,0.233552463379769,-0.1151385258033125,-0.2667925530684674,-0.2667273823883334,-0.7648049861475341,-0.8587370499478465,-0.523067144143053,-0.582927410051029,-0.6774963461218504,-0.126688298499893,-0.1391722542649827,-0.5158996456252499,-0.1699820249150271,-0.5691898876656277,-0.3975199587453283,-0.4136404839788096,0.5512066658399735,-0.4078455979704224,-0.5730528866219079,-0.8914390083652657,-0.168712308365564,-0.4620996140547969,-0.3741388900143628,0.2961221505714421,-0.5788671379362416,-0.0917412658794534,0.2315748140214106,0.9006454212677965,0.3062251780550874,-0.3080867679598229,-0.1153876009116836,1.1720107922357617,-0.966503152028524,-0.2506413370452552,-0.5622660745288054,-0.3116861602433975,-0.8011099391351274,3.0045466988240963,-0.1148395472427372,-0.0427726406393173,1.2295818285924232,-0.6116231862821189,-0.0054506191156875,0.0317426285642392,-0.3711458450657559,-0.4850730565343867,-0.4568360470799292,-0.5818495798553597,-0.4795687062234618,-0.3637015514070701,-0.6947803636842645,-0.5702500874666087,-0.228127036947637,-0.5225274392732305,-0.723375246613672,0.3268860611455754,6.751211273703171,-0.1776364638798726,0.693809532652024,0.5560674212511146,-0.6374735547417929,-0.5302657400428665,-0.8058297606667378,-0.3725689638441913,0.5998014299822978,-0.6907041300457013,0.0864225971615466,-0.4468116959570092,-0.3024475921323951,1.546227246937712,2.4891498989324177,-0.4664159349375772,-0.3310431841446735,0.7270179220935622,-0.1210984359349052,-0.1863735569967651,0.039054599660572,-0.4282356367240992,-0.9380935802895378,-0.5219543016601276,-0.4745772068160061,-0.5185169126972682,-0.4522615850463307,4.407486815223935,-0.1250478708807711,-0.4439730211727693,-0.2878705441906505,-0.5283292040100749,2.396191095047679,-0.3392337213742458,-0.1556867111660302,0.9999999999999954,32,2.8554200101013936
