video_name,action_class_00,action_class_01,action_class_02,action_class_03,action_class_04,action_class_05,action_class_06,action_class_07,action_class_08,action_class_09,action_class_10,action_class_11,action_class_12,action_class_13,action_class_14,action_class_15,action_class_16,action_class_17,action_class_18,action_class_19,action_class_20,action_class_21,action_class_22,action_class_23,action_class_24,action_class_25,action_class_26,action_class_27,action_class_28,action_class_29,action_class_30,action_class_31,action_class_32,action_class_33,action_class_34,action_class_35,action_class_36,action_class_37,action_class_38,action_class_39,action_class_40,action_class_41,action_class_42,action_class_43,action_class_44,action_class_45,action_class_46,action_class_47,action_class_48,action_class_49,action_class_50,action_class_51
1024_t1_20241104,0.0,0.0,0.0,0.0,0.0031018372748083155,0.0020678915165388773,0.0,0.0,0.11063219613482993,0.04859545063866361,0.35774523236122574,0.02067891516538877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13234505705848815,0.0020678915165388773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32052318506352595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010339457582694386,0.0020678915165388773,0.0
1025_t1_20241203,0.0,0.0,0.0,0.0,0.0,0.013472605701739797,0.0,0.0,0.018861647982435715,0.17514387412261734,0.12933701473670203,0.005389042280695918,0.005389042280695918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20747812780679284,0.005389042280695918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419014670170653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028_t1_20241118,0.0,0.0,0.0,0.0,0.0,0.004210526315789474,0.0,0.0,0.14947368421052631,0.03368421052631579,0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029_t1_20241104,0.0,0.0,0.0,0.0,0.005244340213082794,0.03845849489594049,0.0,0.0,0.0,0.03146604127849676,0.2132698353320336,0.0,0.0017481134043609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2132698353320336,0.0069924536174437255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877236398166999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017481134043609314,0.0017481134043609314,0.0
1034_t1_20241213,0.0,0.0,0.0,0.0,0.002246401597441136,0.013478409584646814,0.0,0.0,0.21340815175690792,0.14601610383367383,0.1886977341850554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002246401597441136,0.3706562635777874,0.002246401597441136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05166723674114612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002246401597441136,0.008985606389764544,0.0
1037_t1_20250130,0.0,0.0,0.0,0.0,0.0,0.006941518421447292,0.0,0.0,0.013883036842894584,0.1579195440879259,0.33145750462410817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001735379605361823,0.18568561777371506,0.001735379605361823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169224506702279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08503360066272933,0.0
1040_t1_20241119,0.0,0.0,0.0,0.0,0.0,0.03660886319845858,0.0,0.0,0.005780346820809248,0.021194605009633914,0.31406551059730253,0.0019267822736030828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510597302504817,0.02504816955684008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08285163776493257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019267822736030828,0.0,0.0
1053_t1_20241206,0.0,0.0,0.0,0.0,0.0032362459546925564,0.0048543689320388345,0.0,0.0,0.09223300970873786,0.011326860841423947,0.7427184466019416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11488673139158576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011326860841423947,0.0
1055_t1_20241122,0.0,0.0,0.0,0.0,0.002715478225887559,0.005430956451775118,0.0,0.0,0.021723825807100472,0.010861912903550236,0.8689530322840189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043447651614200944,0.019008347581212913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029870260484763145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060_t1_20250131,0.0,0.0,0.0,0.0,0.008130081300813007,0.03252032520325203,0.0,0.0,0.02090592334494773,0.12311265969802553,0.49361207897793263,0.0,0.0,0.0,0.0,0.0,0.0,0.002322880371660859,0.0,0.0,0.0,0.0,0.11033681765389082,0.005807200929152149,0.0,0.0011614401858304295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20209059233449475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061_t1_20241202,0.0,0.0,0.0,0.0,0.012345679012345678,0.02222222222222222,0.0,0.0,0.007407407407407407,0.17037037037037037,0.13086419753086417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33086419753086416,0.0049382716049382715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024691358024691358,0.0
1068_t1_2024_11_24,0.0,0.0,0.0,0.0,0.0,0.024390243902439022,0.0,0.0,0.1768292682926829,0.033536585365853654,0.3109756097560975,0.0,0.0030487804878048777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22865853658536583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048777,0.0
1069_t1_20241120,0.0,0.0,0.0,0.0,0.0010590911864436327,0.006354547118661796,0.0,0.0021181823728872655,0.05401365050862527,0.07837274779682883,0.4691773955945293,0.0021181823728872655,0.0021181823728872655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010590911864436327,0.11861821288168686,0.02435909728820355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24147279050914827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075_t1_20250107,0.0,0.0,0.0,0.0,0.009421265141318975,0.1493943472409152,0.001345895020188425,0.004037685060565275,0.02557200538358008,0.25975773889636605,0.10363391655450874,0.00269179004037685,0.012113055181695826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047106325706594884,0.048452220726783304,0.004037685060565275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332436069986541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076_t1_20250110,0.0,0.0,0.0,0.0,0.0,0.02629941286290213,0.0,0.0,0.07670662085013122,0.0788982385887064,0.28052707053762277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16656294813171352,0.004383235477150356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506588381720285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017532941908601423,0.0
1104_t1_20250120,0.0,0.0,0.0,0.0,0.0083739322590233,0.03977617823036068,0.0010467415323779125,0.0,0.014654381453290772,0.21772223873460578,0.39357481617409507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768993189718672,0.00418696612951165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14445033146815192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111_t1_20250206,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.008620689655172414,0.20344827586206896,0.40172413793103445,0.0,0.0017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1810344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114_t1_16052023,0.0,0.0,0.0,0.0,0.0012690355329949238,0.016497461928934008,0.006345177664974619,0.0,0.11167512690355329,0.1763959390862944,0.34644670050761417,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08502538071065989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25380710659898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_t1_20230228,0.0,0.0,0.0,0.0,0.0021119966625237924,0.0,0.0021119966625237924,0.0,0.06335989987571378,0.0,0.9292785315104688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004223993325047585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117_t1_20230124,0.0,0.0,0.0,0.0,0.0,0.027149321266968323,0.0,0.0,0.10859728506787329,0.058823529411764705,0.3031674208144796,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23755656108597287,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036199095022624,0.0
119_t1_20230222,0.0,0.0,0.0,0.0,0.006224066390041493,0.03112033195020747,0.0995850622406639,0.0,0.008298755186721992,0.06639004149377593,0.23236514522821577,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07676348547717843,0.002074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4730290456431535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120_t1_20230201,0.0,0.0,0.0,0.0,0.011712536752301536,0.07905962307803537,0.0,0.0,0.005856268376150768,0.11712536752301536,0.30159782137176455,0.0,0.002928134188075384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693883453029353,0.002928134188075384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21082566154142762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121_t1_20230223,0.0,0.0,0.0,0.0,0.0018691588785046728,0.05794392523364486,0.014953271028037382,0.0,0.0691588785046729,0.05046728971962616,0.5420560747663551,0.0,0.0037383177570093455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07850467289719626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18130841121495325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_t1_20230131,0.0,0.0,0.0,0.0,0.0,0.007352941176470587,0.0,0.0,0.02941176470588235,0.00980392156862745,0.6397058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124_t1_20230202,0.0,0.0,0.0,0.0,0.0010703478410247149,0.025688348184593156,0.0010703478410247149,0.0,0.006422087046148289,0.0214069568204943,0.28471252571257416,0.0,0.0010703478410247149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46453096300472624,0.0021406956820494297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07385400103070533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11880861035374335,0.0
125_t1_20230201,0.0,0.0,0.0,0.0,0.0019083969465648856,0.0038167938931297713,0.0,0.0,0.0648854961832061,0.026717557251908396,0.3435114503816794,0.0019083969465648856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20610687022900764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511450381679389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129_t1_20230315,0.0,0.0,0.0,0.0,0.0,0.0132013201320132,0.0,0.0,0.25907590759075905,0.24587458745874582,0.19966996699669964,0.0198019801980198,0.00165016501650165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13531353135313529,0.0033003300330033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11551155115511551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165016501650165,0.0,0.00495049504950495,0.0
130_t1_20230310,0.0,0.0,0.0,0.0,0.009287925696594425,0.006191950464396284,0.0,0.0,0.058823529411764705,0.14551083591331268,0.32817337461300305,0.0,0.003095975232198142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25077399380804954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19195046439628483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006191950464396284,0.0
131_t1_20230315,0.0,0.0,0.0,0.0,0.003372681281618887,0.005059021922428329,0.0,0.0,0.047217537942664416,0.07082630691399662,0.15514333895446877,0.003372681281618887,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20067453625632375,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49915682967959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011804384485666104,0.0
132_t1_20230320,0.0,0.0,0.0,0.0,0.0033713710936145117,0.0067427421872290234,0.0,0.0,0.15508307030626753,0.03708508202975963,0.12305504491692967,0.0,0.0033713710936145117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25790988866151016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079359023273559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067427421872290234,0.0
134_t1_20230316,0.0009106273585435958,0.0,0.0,0.0,0.002731882075630787,0.03824634905883102,0.0009106273585435958,0.0,0.2759200896387095,0.015480665095241127,0.32964710379278167,0.0,0.011838155661066744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03824634905883102,0.05008450471989777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004553136792717979,0.22583558491881175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009106273585435958,0.0,0.005463764151261574,0.0
135_t1_OBS_20230321,0.0,0.0,0.0,0.0,0.0,0.007897661902068993,0.0,0.0,0.07265848949903472,0.07423802187944852,0.11372633138979348,0.0031590647608275967,0.0015795323804137984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26378190752910435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46438251984165674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136_t1_20230328,0.0,0.0,0.0,0.0,0.004498084149343798,0.09445976713621976,0.006747126224015697,0.0,0.10570497750957925,0.02024137867204709,0.10345593543490735,0.0,0.004498084149343798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11470114580826685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465172241452715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137_t1_OBS_20230329,0.0,0.0,0.0,0.0,0.010335514330070107,0.012058100051748458,0.0,0.0,0.05167757165035054,0.063735671702099,0.08096152891888252,0.0,0.0017225857216783512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568453288153856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19637477227133204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01550327149510516,0.0
139_t1_20230621,0.0,0.0,0.0,0.0,0.022435897435897436,0.1955128205128205,0.00641025641025641,0.0,0.0,0.1955128205128205,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4455128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140_t1_20230711,0.0,0.0,0.0,0.0,0.0,0.012903225806451611,0.0,0.0,0.07311827956989246,0.021505376344086023,0.6666666666666666,0.0,0.006451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15268817204301077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05591397849462366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002150537634408602,0.0,0.008602150537634409,0.0
141_t1_OBS_20230404,0.0,0.0,0.0,0.0,0.0017479122159642646,0.01573120994367838,0.0,0.0,0.29889298892988925,0.027966595455428234,0.3792969508642454,0.0,0.005243736647892794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11186638182171293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11361429403767721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047193629831035144,0.0
142_t1_20230419,0.0,0.0,0.0,0.0,0.0030364372469635624,0.01720647773279352,0.0,0.0,0.13866396761133604,0.07995951417004048,0.08299595141700404,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30870445344129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34514170040485825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023279352226720645,0.0
144_t1_20230412,0.0,0.0,0.0,0.0,0.0015562856648798202,0.024900570638077123,0.0,0.0,0.012450285319038561,0.2365554210617327,0.294137990662286,0.0031125713297596403,0.01400657098391838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13072799584990488,0.0015562856648798202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28168770534324744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147_t1_20230427,0.0,0.0,0.0,0.0,0.005859375,0.04296875,0.0,0.0,0.1083984375,0.22265625,0.115234375,0.0068359375,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625,0.0
148_t1_2023-06-23,0.0,0.0,0.0,0.0,0.0023094688221709007,0.032332563510392605,0.009237875288683603,0.0,0.03464203233256351,0.21709006928406466,0.44341801385681284,0.0,0.006928406466512701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030023094688221705,0.0023094688221709007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21939953810623555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023094688221709007,0.0
151_t1_20230515,0.0,0.0,0.0,0.0,0.001680672268907563,0.013445378151260503,0.0,0.0,0.2033613445378151,0.062184873949579826,0.4722689075630252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630252100840336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043697478991596636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04033613445378151,0.0
155_t1_20230502,0.0,0.0,0.0,0.0,0.002398081534772182,0.014388489208633093,0.002398081534772182,0.0,0.07553956834532374,0.014388489208633093,0.28177458033573144,0.004796163069544364,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23021582733812948,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3669064748201439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182,0.0
156_t1_20230524,0.0,0.0,0.0,0.0,0.0,0.005430531655753458,0.0,0.0,0.07602744318054841,0.057020582385411314,0.5756363555098666,0.0,0.002715265827876729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13847855722171318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14662435470534338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158_t1_20230525,0.0,0.0,0.0,0.0,0.0014144271570014145,0.005657708628005658,0.0,0.0,0.019801980198019802,0.15275813295615276,0.31258840169731256,0.002828854314002829,0.008486562942008486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23196605374823195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26308345120226306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0
159_t1_20230616,0.0,0.0,0.0,0.0,0.004051980968473475,0.00810396193694695,0.0,0.0,0.04187047000755925,0.029714527102138823,0.2903919694072658,0.0,0.002701320645648984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337153719596247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48353639557116807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675330161412246,0.0
160_t1_20230613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12607944732297063,0.044905008635578586,0.7063903281519862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07944732297063903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039723661485319514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003454231433506045,0.0
161_t1_20230530,0.0,0.0,0.0,0.0,0.0,0.017910447761194027,0.0,0.0,0.32238805970149254,0.029850746268656716,0.4507462686567164,0.0,0.0029850746268656717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10149253731343283,0.0
162_t1_20230713,0.0,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,0.0,0.09025270758122744,0.036101083032490974,0.36823104693140796,0.0036101083032490976,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.18050541516245489,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032490974729242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171_t1_20230706,0.0,0.0,0.0,0.0,0.007049045985597319,0.6458688384303544,0.0,0.0,0.04846219115098157,0.014098091971194639,0.05463010638837922,0.0,0.0008811307481996649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014979222719394303,0.0017622614963993298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779884111363323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03436409917978693,0.0
173_t1_20230810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159727863525589,0.007402518277822907,0.6292140536149472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850629569455727,0.002467506092607636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061687652315190904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
