video_name,action_class_00,action_class_01,action_class_02,action_class_03,action_class_04,action_class_05,action_class_06,action_class_07,action_class_08,action_class_09,action_class_10,action_class_11,action_class_12,action_class_13,action_class_14,action_class_15,action_class_16,action_class_17,action_class_18,action_class_19,action_class_20,action_class_21,action_class_22,action_class_23,action_class_24,action_class_25,action_class_26,action_class_27,action_class_28,action_class_29,action_class_30,action_class_31,action_class_32,action_class_33,action_class_34,action_class_35,action_class_36,action_class_37,action_class_38,action_class_39,action_class_40,action_class_41,action_class_42,action_class_43,action_class_44,action_class_45,action_class_46,action_class_47,action_class_48,action_class_49,action_class_50,action_class_51
266_t1_20230829,0,0,0,0,0,16,0,0,53,45,376,3,2,0,0,0,0,0,0,0,0,1,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0
268_t1_20230829,0,0,0,0,0,3,0,0,20,101,328,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
269_t1_20230907,0,0,0,0,5,18,0,0,24,40,381,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1,1,0
270_t1_20232922,0,0,0,0,1,0,0,0,25,12,359,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
272_t1_20230914,0,0,0,0,0,13,0,0,158,17,362,0,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0
272_t1_20230920,0,0,0,0,1,16,9,0,199,7,219,1,4,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
273_t1_20230918,0,0,0,0,1,3,0,0,58,51,139,2,0,0,0,0,0,0,0,0,0,0,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,1,0
276_t1_20230926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0
284_t1_20231006,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,85,0
286_t1_20231009,0,0,0,0,1,16,2,0,52,36,294,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0
287_t1_20231011,0,0,0,0,0,34,0,0,163,41,186,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
287_t1_20231018,0,0,0,0,0,11,0,0,55,41,131,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0
288_t1_20231010,0,0,0,0,0,2,0,0,65,56,367,5,0,0,0,0,0,0,0,0,0,0,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,2,0
292_t1_20231019,0,0,0,0,0,1,0,0,11,5,434,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
295_t1_20231016,0,0,0,0,3,4,0,0,62,21,393,0,2,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,68,0
296_t1_20231012,0,0,0,0,1,0,0,0,0,30,53,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0
299_t1_2023-10-13,0,0,0,0,0,2,0,0,2,17,106,1,1,0,0,0,0,0,0,0,0,0,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0
300_t1_20231027,0,0,0,0,2,2,1,0,97,45,134,0,1,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,2,0
303_t1_20231122,0,0,0,0,0,19,1,0,25,90,140,1,1,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,3,0
306_t1_20231117,0,0,0,0,7,6,0,0,173,8,180,0,3,0,0,0,0,0,0,0,0,0,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,30,0
308_t1_20231004,0,0,0,0,1,0,0,0,12,19,362,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
310_t1_20231107,0,0,0,0,2,10,0,0,71,33,218,1,0,0,0,0,0,0,0,0,0,0,179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,29,0
312_t1_20231023,0,0,0,0,1,37,1,0,105,5,78,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,190,0
315_t1_20231102,0,0,0,0,2,27,1,0,39,52,274,1,4,0,0,0,0,0,0,0,0,0,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0
318_t1_20231121,0,0,0,0,1,12,0,0,44,82,212,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,3,0
320_t1_20231127,0,0,0,0,4,45,5,0,4,56,11,1,9,0,0,0,0,0,0,0,0,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
321_t1_20231121,0,0,0,0,4,5,0,0,8,2,121,0,0,0,0,0,0,0,0,0,0,0,397,1,1,8,0,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,90,0
324_t1_20231114,0,0,0,0,4,75,0,0,452,40,113,0,2,0,0,0,0,0,0,0,0,0,172,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,1,0,57,0
325_t1_20240125,0,0,0,0,2,22,1,0,26,179,254,5,1,0,0,0,0,0,0,0,0,0,260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0
327_t1_20231128,0,0,0,0,2,8,0,0,78,10,111,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,286,0
337_t1_20231207,0,0,0,0,2,13,0,0,60,23,224,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
338_t1_20231208,0,0,0,0,0,5,0,0,62,37,104,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0
350_t1_20231117,0,0,0,0,2,11,0,0,21,58,309,1,3,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,1,0
371_t1_20231123,0,0,0,0,1,667,4,1,4,125,71,5,47,0,0,0,0,0,0,0,0,51,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0
385_t1_20231206,0,0,0,0,0,14,0,0,135,113,121,7,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,5,0
386_t1_20231124,0,0,0,0,1,39,1,0,32,115,45,24,7,0,0,0,0,0,0,0,0,0,129,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0
389_t1_20231108,0,0,0,0,1,5,0,0,258,26,446,0,2,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,5,0
399_t1_20240417,0,0,0,0,0,43,26,0,7,45,121,4,3,0,0,0,0,0,0,0,0,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0
416_t1_20231103,0,0,0,0,3,28,0,0,4,150,240,3,1,0,0,0,0,0,0,0,0,2,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0
417_t1_20231031,0,0,0,0,0,0,0,0,0,3,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
418_t1_20231116,0,0,0,0,0,3,0,0,6,42,454,0,1,0,0,0,0,0,0,0,0,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
430_t1_20231206,0,0,0,0,1,0,0,0,12,210,89,18,2,0,0,0,0,0,0,0,0,0,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0
438_t1_20231211,0,0,0,0,1,65,0,0,239,76,291,1,2,0,0,0,0,0,0,0,0,1,228,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,3,0
439_t1_20240206,0,0,0,0,8,45,15,0,56,65,448,1,1,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0
444_t1_20231212,0,0,0,0,0,2,0,0,7,71,177,0,1,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
447_t1_20231211,0,0,0,0,0,1,0,0,47,17,308,1,1,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,35,0
453_t1_20240119,0,0,0,0,0,3,0,0,3,105,237,0,0,0,0,0,0,0,0,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0
459_t1_20240124,0,0,0,0,1,1,0,0,1,11,403,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0
460_t1_20240108,0,0,0,0,1,5,0,0,40,18,261,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,11,0
467_t1_20231212,0,0,0,0,0,5,0,0,48,4,560,0,1,0,0,0,0,0,0,0,0,0,142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,21,0
469_t1_20231129,0,0,0,0,1,0,0,0,12,11,192,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0
471_t1_20240109,0,0,0,0,0,8,0,0,116,52,321,0,1,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,3,0
472_t1_20240108,0,0,0,0,0,22,1,0,14,83,179,3,3,0,0,0,0,0,0,0,0,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,1,0
476_t1_20240112_1,0,0,0,0,6,18,0,0,18,131,348,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,4,0
476_t1_20240119_2,0,0,0,0,0,5,0,0,4,6,58,0,0,0,0,0,0,0,0,0,0,0,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0
482_t1_20240124,0,0,0,0,8,30,1,0,80,15,286,0,3,0,0,0,0,0,0,0,0,3,67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,1,106,0
498_t1_20240430,0,0,0,0,1,13,0,0,35,15,120,0,0,0,0,0,0,0,0,0,0,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,12,0
502_t1_20240308,0,0,0,0,1,2,0,0,180,62,230,11,3,0,0,0,0,0,0,0,0,0,340,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
507_t1_20240122,0,0,0,0,1,52,2,0,273,36,409,1,3,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,8,0
511_t1_20230209,0,0,0,0,20,443,0,0,4,318,19,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
512_t1_20240131,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,235,0
516_t1_20240206,0,0,0,0,19,22,0,0,38,6,41,11,6,2,0,0,0,0,0,0,0,3,343,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,1,0,75,0
518_t1_20240207,0,0,0,0,1,8,0,0,172,12,366,0,0,0,0,0,0,0,0,0,0,0,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,56,0
535_t1_20240220,0,0,0,0,13,17,0,1,67,39,108,12,3,0,0,0,0,0,0,0,0,0,189,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,45,0
536_t1_20240221,0,0,0,0,0,5,0,0,44,58,194,3,3,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,1,4,0
537_t1_20240223,0,0,0,0,5,1,0,0,65,38,214,0,1,0,0,0,0,0,0,0,0,0,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,4,0
538_t1_20240318,0,0,0,0,2,70,1,6,9,181,209,5,13,0,0,0,0,0,0,0,0,34,109,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,6,0
540_t1_20240304,0,0,0,0,0,3,0,0,5,15,605,5,0,0,0,0,0,0,0,0,0,0,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
545_t1_20240306,0,0,0,0,0,1,0,0,16,12,42,0,0,0,0,0,0,0,0,0,0,0,152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,41,0
552_t1_20240219,0,0,0,0,1,10,1,0,145,82,342,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,27,0
556_t1_20220223_02,0,0,0,0,0,7,0,0,64,52,101,5,4,0,0,0,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,1,1,0
556_t1_20240222_01,0,0,0,0,0,2,0,0,73,56,218,5,6,0,0,0,0,0,0,0,0,1,184,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,1,0
559_t1_20240207,0,0,0,0,0,9,0,0,0,12,239,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
565_t1_20240305,0,0,0,0,1,0,1,0,1,44,42,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0
566_t1_20240305,0,0,0,0,1,63,0,0,27,81,273,1,37,0,0,0,0,0,0,0,0,0,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0
567_t1_20240306,0,0,0,0,0,4,0,0,4,33,506,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
568_t1_20240307,0,0,0,0,0,14,1,1,6,63,421,6,8,0,0,0,0,0,0,0,0,3,130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,2,0
569_t1_20240320,0,0,0,0,0,0,0,0,2,32,30,2,1,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
574_t1_20240319,0,0,0,0,1,131,0,0,44,34,66,1,4,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0
576_t1_20240402,0,0,0,0,0,109,0,0,19,77,50,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,4,0
577_t1_20240419,0,0,0,0,0,19,1,0,54,10,88,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,9,0
592_t1_20240430,0,0,0,0,1,6,1,0,27,6,230,0,0,2,0,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,4,0
594_t1_20240301,0,0,0,0,2,1,0,0,56,17,31,20,1,0,0,0,0,0,0,0,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0
597_t1_20240402,0,0,0,0,0,6,0,0,196,60,349,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
603_t1_20240418,0,0,0,0,1,2,0,0,112,44,200,0,2,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,4,0
606_t1_20240415,0,0,0,0,2,13,0,0,100,25,391,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,8,0
610_t1_20240404,0,0,0,0,1,8,0,0,338,34,531,0,2,0,0,0,0,0,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,2,0
611_t1_20240404,0,0,0,0,0,0,0,0,131,106,106,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,1,0
613_t1_20240417,0,0,0,0,12,64,8,3,24,42,79,12,10,0,0,0,0,0,0,0,0,5,191,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,28,0
615_t1_20240613,0,0,0,0,2,16,0,0,41,96,121,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
616_t1_20240516,0,0,0,0,0,1,0,0,5,22,119,3,1,0,0,0,0,0,0,0,0,0,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,1,0
624_t1_20240506,0,0,0,0,2,201,1,3,72,22,38,3,45,0,0,0,0,0,0,0,0,2,134,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,16,0
625_t1_20240508,0,0,0,0,17,13,0,0,42,236,116,1,2,0,0,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0
634_t1_20240515,0,0,0,0,0,38,0,0,21,106,674,1,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
637_t1_20240426,0,0,0,0,3,14,0,0,85,30,79,0,1,0,0,0,0,0,0,0,0,1,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,19,0
640_t1_20240527,0,0,0,0,0,3,0,0,75,25,126,4,0,0,0,0,0,0,0,0,0,0,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
641_t1_20240531,0,0,0,0,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,222,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,248,0
655_t1_20240528,0,0,0,0,0,11,0,0,2,97,360,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0
663_t1_20240529,0,0,0,0,93,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,944,0
664_t1_20240517,0,0,0,0,1,8,0,0,11,49,206,10,3,0,0,0,0,0,0,0,0,1,222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,14,0
666_t1_20240604,0,0,0,0,5,40,1,9,62,56,128,6,9,0,0,0,0,0,0,0,0,2,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,6,0
673_t1_20240514,0,0,0,0,7,10,0,0,22,78,130,0,1,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,1,0
674_t1_20240506,0,0,0,0,1,2,0,0,12,57,150,0,0,0,0,0,0,0,0,0,0,0,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
683_t1_20240611,0,0,0,0,2,0,0,0,21,41,197,1,0,0,0,0,0,0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
691_t1_20240517,0,0,0,0,0,2,0,0,8,49,135,2,3,0,0,0,0,0,0,0,0,0,183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0
692_t1_20240611,0,0,0,0,0,0,0,0,6,14,307,0,0,0,0,0,0,0,0,0,0,0,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
706_t1_20240613,0,0,0,0,0,23,0,0,114,47,253,0,3,0,0,0,0,0,0,0,0,0,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
720_t1_20240626,0,0,0,0,2,3,0,0,10,24,106,1,1,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,65,0
726_t1_20240709,0,0,0,0,0,0,0,0,49,19,243,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,8,0
729_t1_20240903,0,0,0,0,3,87,1,0,23,40,98,0,2,0,0,0,0,0,0,0,0,1,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,1,6,0
731_t1_20240710,0,0,0,0,2,6,0,0,45,57,469,3,13,0,0,0,0,0,0,0,0,3,225,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,1,0,0
732_t1_20240807,0,0,0,0,2,128,31,0,94,19,125,5,24,1,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,2,0
735_t1_20240712,0,0,0,0,0,99,0,0,61,33,100,0,16,0,0,0,0,0,0,0,0,15,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
742_t1_20240711,0,0,0,0,3,12,0,0,131,36,282,2,0,0,0,0,0,0,0,0,0,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,76,0
745_t1_20240830,0,0,0,0,5,10,0,0,111,7,286,0,1,0,0,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,100,0
753_t1_20240611,0,0,0,0,2,6,0,0,64,10,415,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0
756_t1_20240806,0,0,0,0,4,51,0,0,283,41,150,0,0,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,88,0
760_t1_20240807,0,0,0,0,2,3,0,0,29,37,258,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0
763_t1_20240726,0,0,0,0,6,3,0,0,2,17,73,1,1,0,0,0,0,0,0,0,0,0,496,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0
769_t1_20240807,0,0,0,0,1,6,0,0,47,3,454,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
770_t1_20240819,0,0,0,0,1,22,2,0,79,8,110,1,3,0,0,0,0,0,0,0,0,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,17,0
